OrderID,OrderDate,ShipDate,CustomerID,ProductID,Region,Quantity,UnitPrice,Discount,Sales,ShippingCost,Profit,Category,SubCategory
ORD011785,2024-02-21,2024-02-22,C00959,P0025,South,1,69.95,0.0,69.95,7.71,17.87,Fashion,Accessories
ORD011786,2022-06-15,2022-06-16,C02520,P0058,North,4,244.15,0.0,976.6,15.51,133.45,Electronics,Audio
ORD011787,2020-04-26,2020-05-03,C00869,P0047,North,2,253.46,0.15,430.88,15.41,67.27,Electronics,Laptop
ORD011788,2022-11-14,2022-11-16,C02979,P0048,West,1,205.34,0.15,174.54,16.36,0.4,Electronics,Laptop
ORD011789,2021-03-12,2021-03-15,C00787,P0090,South,1,134.64,0.0,134.64,4.56,25.74,Home & Kitchen,Cookware
ORD011790,2024-02-02,2024-02-06,C00001,P0069,Central,1,250.33,0.0,250.33,12.09,31.44,Electronics,Wearable
ORD011791,2021-11-10,2021-11-11,C00592,P0017,East,1,37.21,0.25,27.91,1.35,2.29,Fashion,Footwear
ORD011792,2023-06-22,2023-06-24,C00722,P0100,South,1,109.15,0.0,109.15,11.92,14.31,Home & Kitchen,Decor
ORD011793,2019-10-02,2019-10-07,C02782,P0038,East,1,249.72,0.05,237.23,14.25,45.94,Electronics,Mobile
ORD011794,2021-06-30,2021-07-02,C02998,P0097,South,5,139.5,0.0,697.5,12.07,208.43,Home & Kitchen,Decor
ORD011795,2024-12-12,2024-12-13,C01356,P0058,South,1,244.15,0.0,244.15,15.5,21.74,Electronics,Audio
ORD011796,2023-12-03,2023-12-06,C02681,P0013,Central,1,39.86,0.1,35.87,0.0,10.06,Fashion,Footwear
ORD011797,2019-12-24,2019-12-25,C01688,P0039,North,1,238.09,0.0,238.09,10.99,47.86,Electronics,Mobile
ORD011798,2020-10-30,2020-11-01,C00400,P0045,East,1,219.18,0.0,219.18,13.97,33.59,Electronics,Laptop
ORD011799,2020-12-27,2020-12-28,C02920,P0086,South,4,166.52,0.05,632.78,10.11,112.87,Home & Kitchen,Cookware
ORD011800,2022-12-13,2022-12-16,C00662,P0109,West,1,95.52,0.0,95.52,11.29,13.28,Home & Kitchen,Bedding
ORD011801,2023-09-18,2023-09-21,C02136,P0005,South,1,93.5,0.0,93.5,2.92,19.0,Fashion,Clothing
ORD011802,2023-08-28,2023-08-29,C01624,P0051,West,1,287.29,0.0,287.29,9.51,67.75,Electronics,Audio
ORD011803,2022-01-29,2022-01-31,C01732,P0064,North,1,203.37,0.1,183.03,18.96,5.68,Electronics,Wearable
ORD011804,2023-12-06,2023-12-07,C02676,P0029,East,1,19.12,0.1,17.21,8.02,-3.12,Fashion,Accessories
ORD011805,2021-10-17,2021-10-19,C02333,P0024,North,2,101.61,0.0,203.22,9.68,65.8,Fashion,Accessories
ORD011806,2019-11-14,2019-11-15,C01553,P0018,Central,1,88.74,0.1,79.87,3.45,21.02,Fashion,Footwear
ORD011807,2022-07-05,2022-07-10,C01091,P0047,Central,3,253.46,0.15,646.32,14.17,109.85,Electronics,Laptop
ORD011808,2024-11-09,2024-11-14,C02558,P0018,South,1,88.74,0.05,84.3,3.92,23.21,Fashion,Footwear
ORD011809,2023-11-17,2023-11-20,C02278,P0085,East,1,140.59,0.25,105.44,10.9,1.32,Home & Kitchen,Cookware
ORD011810,2022-08-15,2022-08-22,C01523,P0086,East,4,166.52,0.0,666.08,8.43,134.53,Home & Kitchen,Cookware
ORD011811,2022-12-09,2022-12-10,C01092,P0026,Central,1,76.46,0.25,57.34,5.37,1.98,Fashion,Accessories
ORD011812,2024-10-05,2024-10-15,C00937,P0083,East,1,103.11,0.1,92.8,6.9,17.15,Home & Kitchen,Cookware
ORD011813,2021-10-01,2021-10-02,C00710,P0062,South,1,317.17,0.0,317.17,10.78,78.31,Electronics,Wearable
ORD011814,2020-12-29,2021-01-02,C01905,P0049,Central,2,233.01,0.1,419.42,14.04,32.5,Electronics,Laptop
ORD011815,2024-12-05,2024-12-06,C02568,P0017,West,5,37.21,0.0,186.05,8.8,37.3,Fashion,Footwear
ORD011816,2024-03-28,2024-03-30,C01921,P0071,South,2,92.35,0.0,184.7,11.45,44.27,Home & Kitchen,Furniture
ORD011817,2020-12-19,2020-12-24,C02165,P0019,North,1,28.35,0.0,28.35,0.0,8.78,Fashion,Footwear
ORD011818,2021-11-22,2021-11-24,C00589,P0036,North,2,272.55,0.0,545.1,20.39,80.73,Electronics,Mobile
ORD011819,2021-08-24,2021-08-28,C00340,P0074,West,1,137.25,0.1,123.53,10.14,11.03,Home & Kitchen,Furniture
ORD011820,2019-12-11,2019-12-16,C00381,P0089,East,2,117.38,0.25,176.07,9.54,5.31,Home & Kitchen,Cookware
ORD011821,2024-11-15,2024-11-19,C02087,P0054,Central,1,250.22,0.2,200.18,14.36,2.32,Electronics,Audio
ORD011822,2021-07-24,2021-07-31,C02899,P0109,North,1,95.52,0.05,90.74,6.43,15.27,Home & Kitchen,Bedding
ORD011823,2024-05-01,2024-05-02,C02051,P0009,Central,1,64.1,0.05,60.89,9.6,7.74,Fashion,Clothing
ORD011824,2020-03-06,2020-03-11,C02579,P0025,East,1,69.95,0.25,52.46,4.41,10.68,Fashion,Accessories
ORD011825,2022-05-19,2022-05-26,C00085,P0005,West,1,93.5,0.0,93.5,3.94,17.98,Fashion,Clothing
ORD011826,2019-03-11,2019-03-12,C02709,P0042,South,1,264.79,0.0,264.79,17.14,40.89,Electronics,Laptop
ORD011827,2023-10-06,2023-10-08,C02137,P0101,West,1,137.36,0.0,137.36,6.01,33.78,Home & Kitchen,Bedding
ORD011828,2022-08-22,2022-08-23,C02528,P0034,East,1,256.12,0.0,256.12,13.87,54.72,Electronics,Mobile
ORD011829,2022-11-16,2022-11-20,C02971,P0095,Central,1,123.98,0.1,111.58,7.12,14.73,Home & Kitchen,Decor
ORD011830,2019-05-30,2019-06-06,C00722,P0016,South,2,39.18,0.1,70.52,6.69,7.59,Fashion,Footwear
ORD011831,2020-05-08,2020-05-11,C00417,P0087,North,1,68.47,0.0,68.47,4.02,13.25,Home & Kitchen,Cookware
ORD011832,2019-08-03,2019-08-05,C00452,P0104,North,1,106.35,0.0,106.35,7.29,17.18,Home & Kitchen,Bedding
ORD011833,2020-11-12,2020-11-13,C00648,P0056,North,1,260.93,0.0,260.93,14.82,53.47,Electronics,Audio
ORD011834,2022-11-18,2022-11-19,C01336,P0063,South,1,244.59,0.0,244.59,13.79,31.17,Electronics,Wearable
ORD011835,2022-07-10,2022-07-14,C01488,P0048,North,3,205.34,0.0,616.02,10.55,95.17,Electronics,Laptop
ORD011836,2022-11-01,2022-11-04,C00070,P0066,West,1,222.52,0.0,222.52,14.22,16.95,Electronics,Wearable
ORD011837,2022-05-23,2022-05-27,C00828,P0070,Central,1,263.41,0.0,263.41,10.65,52.91,Electronics,Wearable
ORD011838,2020-10-21,2020-10-23,C02788,P0018,Central,1,88.74,0.0,88.74,5.38,24.41,Fashion,Footwear
ORD011839,2020-08-12,2020-08-16,C00214,P0081,Central,2,118.69,0.25,178.03,3.91,13.04,Home & Kitchen,Cookware
ORD011840,2019-11-29,2019-12-04,C00456,P0016,North,1,39.18,0.0,39.18,5.04,4.45,Fashion,Footwear
ORD011841,2024-02-16,2024-02-20,C01514,P0063,North,1,244.59,0.05,232.36,10.38,27.24,Electronics,Wearable
ORD011842,2022-11-06,2022-11-07,C02193,P0039,West,1,238.09,0.3,166.66,11.49,4.5,Electronics,Mobile
ORD011843,2020-02-27,2020-03-01,C02723,P0017,North,1,37.21,0.0,37.21,4.43,4.79,Fashion,Footwear
ORD011844,2020-01-31,2020-02-05,C00823,P0024,South,4,101.61,0.0,406.44,4.18,146.78,Fashion,Accessories
ORD011845,2024-04-25,2024-04-26,C02269,P0024,South,1,101.61,0.05,96.53,9.18,25.51,Fashion,Accessories
ORD011846,2023-08-08,2023-08-15,C01335,P0075,West,1,90.93,0.0,90.93,7.54,13.26,Home & Kitchen,Furniture
ORD011847,2022-12-23,2022-12-24,C01969,P0026,North,5,76.46,0.15,324.95,4.19,55.5,Fashion,Accessories
ORD011848,2021-07-31,2021-08-01,C02204,P0038,West,2,249.72,0.1,449.5,10.96,94.43,Electronics,Mobile
ORD011849,2020-10-01,2020-10-02,C01950,P0037,North,2,292.77,0.0,585.54,8.19,130.17,Electronics,Mobile
ORD011850,2024-12-08,2024-12-09,C00286,P0058,East,1,244.15,0.2,195.32,16.75,-8.81,Electronics,Audio
ORD011851,2023-11-22,2023-11-25,C00548,P0003,East,1,46.53,0.15,39.55,6.47,0.55,Fashion,Clothing
ORD011852,2020-11-27,2020-12-02,C02471,P0033,North,2,230.91,0.15,392.55,15.75,12.79,Electronics,Mobile
ORD011853,2024-02-11,2024-02-12,C01431,P0020,Central,1,48.17,0.1,43.35,10.4,-1.88,Fashion,Footwear
ORD011854,2023-09-24,2023-09-29,C00471,P0022,South,1,66.6,0.05,63.27,5.17,11.64,Fashion,Accessories
ORD011855,2020-11-22,2020-11-26,C02297,P0037,Central,1,292.77,0.05,278.13,15.31,45.09,Electronics,Mobile
ORD011856,2021-09-26,2021-09-29,C00981,P0012,South,1,36.14,0.1,32.53,1.86,6.96,Fashion,Footwear
ORD011857,2020-02-25,2020-02-27,C01872,P0073,East,1,149.6,0.0,149.6,8.46,33.04,Home & Kitchen,Furniture
ORD011858,2019-10-30,2019-11-03,C02686,P0073,East,1,149.6,0.25,112.2,11.31,7.75,Home & Kitchen,Furniture
ORD011859,2023-06-12,2023-06-13,C02120,P0064,South,1,203.37,0.0,203.37,15.05,21.79,Electronics,Wearable
ORD011860,2020-10-11,2020-10-12,C02079,P0079,North,1,120.28,0.1,108.25,5.08,15.0,Home & Kitchen,Furniture
ORD011861,2023-12-17,2023-12-21,C02928,P0001,West,1,75.87,0.0,75.87,5.39,20.55,Fashion,Clothing
ORD011862,2024-12-26,2024-12-29,C01824,P0030,North,1,30.05,0.25,22.54,5.59,-2.44,Fashion,Accessories
ORD011863,2019-08-09,2019-08-13,C01038,P0078,South,1,134.32,0.25,100.74,6.35,10.35,Home & Kitchen,Furniture
ORD011864,2021-11-30,2021-12-02,C01078,P0059,Central,2,257.31,0.0,514.62,15.0,81.5,Electronics,Audio
ORD011865,2023-11-26,2023-11-29,C01189,P0071,North,1,92.35,0.1,83.11,12.29,10.03,Home & Kitchen,Furniture
ORD011866,2023-11-13,2023-11-16,C00979,P0074,West,2,137.25,0.5,137.25,9.85,-33.4,Home & Kitchen,Furniture
ORD011867,2023-09-27,2023-10-02,C00398,P0045,South,1,219.18,0.0,219.18,13.72,33.84,Electronics,Laptop
ORD011868,2021-02-14,2021-02-21,C00855,P0067,North,1,253.54,0.0,253.54,11.72,32.26,Electronics,Wearable
ORD011869,2021-11-10,2021-11-12,C02684,P0091,North,1,105.86,0.0,105.86,9.4,11.93,Home & Kitchen,Decor
ORD011870,2022-10-01,2022-10-08,C02364,P0110,South,1,139.75,0.25,104.81,7.3,15.95,Home & Kitchen,Bedding
ORD011871,2024-12-01,2024-12-04,C00904,P0076,East,2,124.08,0.1,223.34,6.56,29.79,Home & Kitchen,Furniture
ORD011872,2020-12-25,2020-12-28,C02547,P0057,West,2,177.09,0.2,283.34,16.03,1.85,Electronics,Audio
ORD011873,2024-09-16,2024-09-18,C00973,P0053,West,1,312.51,0.0,312.51,14.48,70.59,Electronics,Audio
ORD011874,2020-10-14,2020-10-18,C00913,P0085,West,1,140.59,0.15,119.5,12.1,8.56,Home & Kitchen,Cookware
ORD011875,2024-12-19,2024-12-21,C00282,P0097,Central,1,139.5,0.0,139.5,4.41,39.69,Home & Kitchen,Decor
ORD011876,2023-01-11,2023-01-15,C00881,P0032,North,1,292.4,0.05,277.78,20.2,45.68,Electronics,Mobile
ORD011877,2021-11-21,2021-11-28,C02364,P0056,South,1,260.93,0.15,221.79,16.43,28.38,Electronics,Audio
ORD011878,2022-11-02,2022-11-05,C00810,P0008,North,2,68.9,0.15,117.13,1.31,22.39,Fashion,Clothing
ORD011879,2020-10-20,2020-10-27,C00936,P0059,South,1,257.31,0.0,257.31,13.42,34.83,Electronics,Audio
ORD011880,2020-10-23,2020-10-27,C02494,P0087,Central,1,68.47,0.25,51.35,8.57,-1.57,Home & Kitchen,Cookware
ORD011881,2019-11-02,2019-11-09,C00156,P0065,North,1,257.75,0.0,257.75,14.15,41.55,Electronics,Wearable
ORD011882,2019-11-03,2019-11-07,C02671,P0040,West,2,266.0,0.25,399.0,18.46,36.78,Electronics,Mobile
ORD011883,2021-02-11,2021-02-12,C00824,P0089,South,1,117.38,0.1,105.64,7.5,10.49,Home & Kitchen,Cookware
ORD011884,2023-10-03,2023-10-10,C01598,P0042,West,1,264.79,0.05,251.55,14.36,35.73,Electronics,Laptop
ORD011885,2022-10-24,2022-10-25,C02554,P0069,South,2,250.33,0.1,450.59,16.1,40.92,Electronics,Wearable
ORD011886,2019-10-15,2019-10-16,C02741,P0079,South,1,120.28,0.0,120.28,7.62,19.68,Home & Kitchen,Furniture
ORD011887,2024-02-25,2024-02-27,C00916,P0057,Central,1,177.09,0.0,177.09,11.48,18.71,Electronics,Audio
ORD011888,2022-10-13,2022-10-15,C02832,P0085,East,5,140.59,0.1,632.66,11.42,112.95,Home & Kitchen,Cookware
ORD011889,2024-11-18,2024-11-19,C02348,P0062,East,2,317.17,0.0,634.34,14.25,163.93,Electronics,Wearable
ORD011890,2023-01-11,2023-01-15,C00701,P0047,South,1,253.46,0.1,228.11,11.21,37.73,Electronics,Laptop
ORD011891,2020-01-25,2020-01-26,C02386,P0079,South,1,120.28,0.05,114.27,5.4,18.29,Home & Kitchen,Furniture
ORD011892,2021-12-01,2021-12-03,C00827,P0070,Central,1,263.41,0.05,250.24,14.79,40.87,Electronics,Wearable
ORD011893,2022-12-11,2022-12-16,C00826,P0053,East,3,312.51,0.2,750.02,10.12,132.59,Electronics,Audio
ORD011894,2019-03-23,2019-03-24,C02988,P0005,Central,1,93.5,0.05,88.83,7.75,11.37,Fashion,Clothing
ORD011895,2019-02-12,2019-02-14,C01778,P0030,East,1,30.05,0.05,28.55,1.98,4.78,Fashion,Accessories
ORD011896,2019-11-21,2019-11-23,C01552,P0013,East,1,39.86,0.0,39.86,5.89,6.56,Fashion,Footwear
ORD011897,2020-09-02,2020-09-09,C02352,P0029,South,1,19.12,0.1,17.21,1.29,3.61,Fashion,Accessories
ORD011898,2021-10-03,2021-10-05,C02668,P0046,West,1,304.09,0.0,304.09,11.79,71.45,Electronics,Laptop
ORD011899,2021-12-17,2021-12-24,C02323,P0107,East,2,115.63,0.0,231.26,5.37,70.85,Home & Kitchen,Bedding
ORD011900,2019-11-29,2019-12-06,C00572,P0045,East,1,219.18,0.1,197.26,13.52,20.89,Electronics,Laptop
ORD011901,2023-01-20,2023-01-21,C01206,P0094,Central,1,78.65,0.1,70.79,3.78,14.49,Home & Kitchen,Decor
ORD011902,2022-10-03,2022-10-04,C00636,P0051,West,1,287.29,0.15,244.2,9.31,42.09,Electronics,Audio
ORD011903,2020-11-19,2020-11-20,C00365,P0032,North,1,292.4,0.1,263.16,13.14,43.97,Electronics,Mobile
ORD011904,2019-02-09,2019-02-13,C00839,P0025,East,2,69.95,0.0,139.9,4.32,46.84,Fashion,Accessories
ORD011905,2019-08-12,2019-08-14,C01568,P0094,North,3,78.65,0.0,235.95,7.1,61.87,Home & Kitchen,Decor
ORD011906,2021-06-17,2021-06-20,C01748,P0054,West,1,250.22,0.05,237.71,15.85,23.35,Electronics,Audio
ORD011907,2019-12-17,2019-12-24,C00419,P0105,Central,1,76.29,0.0,76.29,5.74,9.81,Home & Kitchen,Bedding
ORD011908,2021-05-06,2021-05-08,C00771,P0051,East,1,287.29,0.0,287.29,12.51,64.75,Electronics,Audio
ORD011909,2022-11-19,2022-11-23,C00313,P0079,South,1,120.28,0.0,120.28,10.45,16.85,Home & Kitchen,Furniture
ORD011910,2022-05-17,2022-05-24,C00763,P0035,East,1,198.01,0.0,198.01,14.57,13.6,Electronics,Mobile
ORD011911,2020-07-05,2020-07-06,C01482,P0046,South,1,304.09,0.0,304.09,18.69,64.55,Electronics,Laptop
ORD011912,2021-01-30,2021-02-01,C01400,P0012,West,1,36.14,0.1,32.53,1.97,6.85,Fashion,Footwear
ORD011913,2022-11-03,2022-11-07,C02206,P0075,West,1,90.93,0.15,77.29,8.82,3.8,Home & Kitchen,Furniture
ORD011914,2024-03-21,2024-03-22,C02483,P0067,South,1,253.54,0.0,253.54,19.48,24.5,Electronics,Wearable
ORD011915,2023-09-07,2023-09-12,C00592,P0080,East,1,79.02,0.05,75.07,12.55,8.56,Home & Kitchen,Furniture
ORD011916,2022-06-04,2022-06-09,C01529,P0099,East,1,84.07,0.15,71.46,7.78,6.07,Home & Kitchen,Decor
ORD011917,2021-03-25,2021-03-26,C01220,P0066,North,4,222.52,0.0,890.08,16.97,107.71,Electronics,Wearable
ORD011918,2021-04-02,2021-04-03,C00696,P0068,North,3,231.1,0.0,693.3,14.17,94.67,Electronics,Wearable
ORD011919,2024-05-13,2024-05-15,C02100,P0048,West,1,205.34,0.0,205.34,13.19,22.05,Electronics,Laptop
ORD011920,2019-04-24,2019-04-25,C02626,P0029,South,1,19.12,0.0,19.12,9.19,-3.14,Fashion,Accessories
ORD011921,2024-12-18,2024-12-28,C00925,P0062,West,2,317.17,0.0,634.34,16.68,161.5,Electronics,Wearable
ORD011922,2022-12-29,2022-12-30,C00362,P0105,North,1,76.29,0.3,53.4,14.28,-12.46,Home & Kitchen,Bedding
ORD011923,2023-02-12,2023-02-14,C00017,P0058,West,1,244.15,0.0,244.15,10.36,26.88,Electronics,Audio
ORD011924,2019-04-20,2019-04-21,C02748,P0045,West,1,219.18,0.05,208.22,16.17,24.81,Electronics,Laptop
ORD011925,2022-10-20,2022-10-30,C02595,P0051,Central,1,287.29,0.0,287.29,19.67,57.59,Electronics,Audio
ORD011926,2021-12-14,2021-12-16,C02602,P0098,South,1,149.04,0.0,149.04,6.04,37.63,Home & Kitchen,Decor
ORD011927,2019-10-20,2019-10-23,C02702,P0035,East,1,198.01,0.0,198.01,17.9,10.27,Electronics,Mobile
ORD011928,2020-10-30,2020-11-02,C02382,P0013,Central,1,39.86,0.0,39.86,5.1,7.35,Fashion,Footwear
ORD011929,2024-06-13,2024-06-16,C02500,P0022,South,1,66.6,0.05,63.27,2.59,14.22,Fashion,Accessories
ORD011930,2022-05-25,2022-06-04,C00961,P0075,East,1,90.93,0.4,54.56,8.86,-9.88,Home & Kitchen,Furniture
ORD011931,2021-08-19,2021-08-26,C02937,P0022,Central,1,66.6,0.1,59.94,0.45,14.36,Fashion,Accessories
ORD011932,2019-07-29,2019-08-02,C02474,P0008,East,1,68.9,0.0,68.9,4.24,13.81,Fashion,Clothing
ORD011933,2023-05-18,2023-05-20,C02699,P0043,East,2,226.01,0.0,452.02,16.64,51.32,Electronics,Laptop
ORD011934,2023-04-15,2023-04-25,C00392,P0031,South,1,281.96,0.0,281.96,14.31,56.01,Electronics,Mobile
ORD011935,2022-11-03,2022-11-05,C02704,P0094,East,1,78.65,0.1,70.79,5.25,13.02,Home & Kitchen,Decor
ORD011936,2022-01-30,2022-02-01,C01800,P0016,North,1,39.18,0.0,39.18,0.0,9.49,Fashion,Footwear
ORD011937,2021-10-11,2021-10-12,C02376,P0004,Central,2,55.09,0.0,110.18,2.28,37.26,Fashion,Clothing
ORD011938,2022-09-26,2022-10-01,C01521,P0040,West,5,266.0,0.0,1330.0,14.13,323.47,Electronics,Mobile
ORD011939,2020-07-11,2020-07-12,C01257,P0018,North,1,88.74,0.05,84.3,7.48,19.65,Fashion,Footwear
ORD011940,2024-10-24,2024-10-27,C01616,P0102,West,1,108.96,0.25,81.72,8.57,8.84,Home & Kitchen,Bedding
ORD011941,2022-09-14,2022-09-19,C02214,P0086,South,1,166.52,0.0,166.52,5.46,30.28,Home & Kitchen,Cookware
ORD011942,2020-12-06,2020-12-07,C02367,P0053,West,1,312.51,0.0,312.51,12.27,72.8,Electronics,Audio
ORD011943,2021-11-06,2021-11-10,C00400,P0009,East,1,64.1,0.25,48.07,6.19,3.45,Fashion,Clothing
ORD011944,2023-11-30,2023-12-04,C00706,P0069,South,1,250.33,0.15,212.78,13.22,7.78,Electronics,Wearable
ORD011945,2019-12-26,2019-12-27,C00838,P0069,North,1,250.33,0.0,250.33,10.53,33.0,Electronics,Wearable
ORD011946,2020-11-17,2020-11-19,C02332,P0012,South,1,36.14,0.05,34.33,12.52,-2.61,Fashion,Footwear
ORD011947,2023-02-07,2023-02-08,C02696,P0047,North,1,253.46,0.0,253.46,9.97,54.18,Electronics,Laptop
ORD011948,2020-12-11,2020-12-15,C00613,P0002,West,1,55.09,0.1,49.58,8.47,6.08,Fashion,Clothing
ORD011949,2023-11-17,2023-11-20,C02007,P0003,West,2,46.53,0.1,83.75,1.28,15.56,Fashion,Clothing
ORD011950,2019-11-22,2019-11-25,C01437,P0103,West,1,184.95,0.05,175.7,8.17,36.54,Home & Kitchen,Bedding
ORD011951,2023-10-03,2023-10-06,C01238,P0055,West,3,244.91,0.1,661.26,13.21,92.83,Electronics,Audio
ORD011952,2019-07-16,2019-07-17,C02990,P0004,North,1,55.09,0.05,52.34,6.82,11.3,Fashion,Clothing
ORD011953,2019-02-06,2019-02-09,C02545,P0081,South,1,118.69,0.0,118.69,4.54,21.74,Home & Kitchen,Cookware
ORD011954,2024-07-06,2024-07-09,C01486,P0017,West,1,37.21,0.15,31.63,2.83,3.04,Fashion,Footwear
ORD011955,2022-08-23,2022-09-02,C02429,P0105,East,1,76.29,0.4,45.77,9.04,-11.8,Home & Kitchen,Bedding
ORD011956,2021-02-22,2021-02-25,C01259,P0038,North,1,249.72,0.2,199.78,13.49,24.22,Electronics,Mobile
ORD011957,2020-07-09,2020-07-12,C01734,P0110,South,2,139.75,0.1,251.55,7.39,64.26,Home & Kitchen,Bedding
ORD011958,2022-11-06,2022-11-09,C02043,P0087,North,1,68.47,0.05,65.05,11.2,4.02,Home & Kitchen,Cookware
ORD011959,2022-01-27,2022-01-30,C00640,P0001,North,2,75.87,0.0,151.74,3.66,48.22,Fashion,Clothing
ORD011960,2024-12-22,2024-12-26,C02101,P0005,East,1,93.5,0.1,84.15,4.05,12.26,Fashion,Clothing
ORD011961,2024-12-12,2024-12-17,C00491,P0024,South,1,101.61,0.05,96.53,11.4,23.29,Fashion,Accessories
ORD011962,2022-11-25,2022-11-29,C02797,P0004,East,1,55.09,0.05,52.34,2.69,15.43,Fashion,Clothing
ORD011963,2021-10-27,2021-10-29,C02893,P0008,North,1,68.9,0.0,68.9,6.5,11.55,Fashion,Clothing
ORD011964,2021-12-21,2021-12-26,C02679,P0085,East,2,140.59,0.0,281.18,8.68,57.94,Home & Kitchen,Cookware
ORD011965,2023-02-16,2023-02-20,C01466,P0091,West,2,105.86,0.0,211.72,8.24,34.42,Home & Kitchen,Decor
ORD011966,2019-10-13,2019-10-14,C00635,P0052,East,1,301.47,0.05,286.4,9.7,59.57,Electronics,Audio
ORD011967,2020-12-26,2020-12-30,C02500,P0010,South,1,9.58,0.1,8.62,5.58,-3.03,Fashion,Clothing
ORD011968,2019-08-05,2019-08-06,C01820,P0084,West,1,132.52,0.25,99.39,0.0,21.52,Home & Kitchen,Cookware
ORD011969,2019-07-31,2019-08-02,C00312,P0043,North,1,226.01,0.0,226.01,20.27,13.71,Electronics,Laptop
ORD011970,2020-03-25,2020-03-27,C02197,P0090,North,1,134.64,0.0,134.64,4.28,26.02,Home & Kitchen,Cookware
ORD011971,2021-12-15,2021-12-17,C00411,P0090,North,1,134.64,0.0,134.64,6.02,24.28,Home & Kitchen,Cookware
ORD011972,2023-11-08,2023-11-11,C01957,P0042,East,1,264.79,0.1,238.31,20.63,21.51,Electronics,Laptop
ORD011973,2021-12-15,2021-12-16,C01329,P0105,Central,1,76.29,0.0,76.29,8.05,7.5,Home & Kitchen,Bedding
ORD011974,2021-01-06,2021-01-07,C02274,P0019,East,2,28.35,0.0,56.7,1.8,15.76,Fashion,Footwear
ORD011975,2019-08-26,2019-08-28,C02288,P0091,West,1,105.86,0.0,105.86,2.23,19.1,Home & Kitchen,Decor
ORD011976,2022-05-26,2022-05-30,C02909,P0051,South,1,287.29,0.05,272.93,17.44,51.2,Electronics,Audio
ORD011977,2020-10-18,2020-10-21,C00940,P0051,West,1,287.29,0.1,258.56,9.65,50.37,Electronics,Audio
ORD011978,2022-11-04,2022-11-08,C00642,P0005,West,2,93.5,0.15,158.95,0.0,27.01,Fashion,Clothing
ORD011979,2024-12-05,2024-12-08,C00758,P0039,North,1,238.09,0.1,214.28,12.64,31.92,Electronics,Mobile
ORD011980,2019-10-30,2019-11-02,C00424,P0074,South,1,137.25,0.15,116.66,10.26,6.79,Home & Kitchen,Furniture
ORD011981,2020-05-11,2020-05-13,C01331,P0054,Central,1,250.22,0.0,250.22,16.72,29.99,Electronics,Audio
ORD011982,2021-12-01,2021-12-05,C02045,P0083,West,1,103.11,0.15,87.64,9.84,11.12,Home & Kitchen,Cookware
ORD011983,2024-11-27,2024-12-02,C01852,P0068,South,1,231.1,0.1,207.99,21.68,0.73,Electronics,Wearable
ORD011984,2023-10-20,2023-10-25,C02584,P0069,West,1,250.33,0.0,250.33,15.57,27.96,Electronics,Wearable
ORD011985,2024-07-06,2024-07-11,C02292,P0036,West,1,272.55,0.0,272.55,13.51,37.05,Electronics,Mobile
ORD011986,2021-01-01,2021-01-02,C00017,P0093,West,2,118.82,0.05,225.76,7.48,56.03,Home & Kitchen,Decor
ORD011987,2024-12-22,2024-12-23,C01989,P0097,South,1,139.5,0.1,125.55,8.34,27.39,Home & Kitchen,Decor
ORD011988,2019-10-15,2019-10-17,C01392,P0080,South,1,79.02,0.0,79.02,8.32,15.16,Home & Kitchen,Furniture
ORD011989,2019-06-02,2019-06-03,C00205,P0044,East,2,230.16,0.0,460.32,16.42,46.34,Electronics,Laptop
ORD011990,2024-03-05,2024-03-06,C02809,P0006,South,1,88.06,0.0,88.06,2.54,30.17,Fashion,Clothing
ORD011991,2024-09-28,2024-10-02,C01752,P0104,Central,5,106.35,0.1,478.57,6.89,83.56,Home & Kitchen,Bedding
ORD011992,2019-09-19,2019-09-23,C01858,P0104,Central,1,106.35,0.05,101.03,9.83,11.45,Home & Kitchen,Bedding
ORD011993,2019-11-02,2019-11-06,C01741,P0069,East,1,250.33,0.0,250.33,11.45,32.08,Electronics,Wearable
ORD011994,2019-04-06,2019-04-09,C02032,P0101,North,1,137.36,0.0,137.36,12.27,27.52,Home & Kitchen,Bedding
ORD011995,2019-10-18,2019-10-19,C00973,P0102,West,1,108.96,0.0,108.96,6.59,27.16,Home & Kitchen,Bedding
ORD011996,2020-05-03,2020-05-06,C01603,P0020,East,1,48.17,0.05,45.76,1.86,8.1,Fashion,Footwear
ORD011997,2024-11-29,2024-12-04,C02938,P0109,Central,1,95.52,0.15,81.19,9.63,6.34,Home & Kitchen,Bedding
ORD011998,2023-01-04,2023-01-09,C02178,P0100,East,2,109.15,0.05,207.38,4.71,41.2,Home & Kitchen,Decor
ORD011999,2023-11-01,2023-11-02,C02561,P0065,South,3,257.75,0.1,695.93,14.03,106.67,Electronics,Wearable
ORD012000,2023-10-27,2023-10-30,C00852,P0076,East,1,124.08,0.05,117.88,8.44,13.46,Home & Kitchen,Furniture
ORD012001,2022-04-12,2022-04-14,C01786,P0009,East,1,64.1,0.1,57.69,7.89,7.52,Fashion,Clothing
ORD012002,2023-11-22,2023-11-24,C00793,P0055,East,1,244.91,0.25,183.68,14.84,-1.54,Electronics,Audio
ORD012003,2022-10-02,2022-10-04,C02283,P0030,North,1,30.05,0.15,25.54,4.09,0.87,Fashion,Accessories
